Play Prior,Bet Prior,Fold Prior,Has Pair Raise Prior,No Pair Raise Prior,Number Of Players,Position,Pot Size,Action,Has Pair
0.64509,0.26482,0.34974,0.43478,0.30936,2,2,2889,B,0
0.43084,0.20935,0.51222,0.43750,0.32143,2,1,626,r,0
0.64509,0.26479,0.34970,0.43478,0.30913,2,2,2889,c,0
0.64525,0.26499,0.34956,0.43478,0.30965,2,1,6742,B,0
0.43329,0.21142,0.51057,0.43750,0.33333,2,2,1460,B,0
0.64525,0.26496,0.34952,0.43478,0.30942,2,1,6742,c,0
0.43329,0.21119,0.51003,0.43750,0.32759,2,2,1460,k,0
0.64641,0.26615,0.34890,0.43478,0.30993,2,1,6727,B,0
0.45063,0.23116,0.49593,0.43750,0.33898,2,2,1474,B,0
0.64641,0.26612,0.34886,0.43478,0.30970,2,1,6727,c,0
0.45063,0.23093,0.49542,0.43750,0.33333,2,2,1474,k,0
0.64662,0.26638,0.34885,0.43784,0.30970,2,1,6726,B,1
0.45367,0.23458,0.49343,0.43750,0.34426,2,2,1475,B,0
0.64662,0.26635,0.34881,0.43548,0.30970,2,1,6726,c,1
0.45367,0.23434,0.49293,0.43750,0.33871,2,2,1475,k,0
0.46185,0.24554,0.48614,0.43750,0.34921,2,1,1468,B,0
0.64720,0.26691,0.34816,0.43548,0.31022,2,2,6732,B,0
0.46185,0.24530,0.48566,0.43750,0.34375,2,1,1468,c,0
0.64720,0.26688,0.34812,0.43548,0.30999,2,2,6732,k,0
0.64725,0.26696,0.34808,0.43548,0.31050,2,1,6732,B,0
0.46259,0.24605,0.48518,0.43750,0.35385,2,2,1468,B,0
0.64725,0.26693,0.34805,0.43548,0.31027,2,1,6732,c,0
0.46259,0.24580,0.48470,0.43750,0.34848,2,2,1468,k,0
0.64736,0.26708,0.34798,0.43850,0.31027,2,1,6733,B,1
0.46404,0.24705,0.48425,0.43750,0.35821,2,2,1468,B,0
0.64736,0.26705,0.34794,0.43617,0.31027,2,1,6733,c,1
0.46404,0.24680,0.48378,0.43750,0.35294,2,2,1468,k,0
0.64756,0.26730,0.34783,0.43617,0.31078,2,1,6734,B,0
0.46694,0.25000,0.48145,0.43750,0.36232,2,2,1476,B,0
0.64756,0.26728,0.34779,0.43617,0.31055,2,1,6734,c,0
0.46694,0.24976,0.48098,0.43750,0.35714,2,2,1476,k,0
0.47051,0.25460,0.47725,0.47059,0.35714,2,1,633,B,1
0.64782,0.26754,0.34767,0.43617,0.31106,2,2,2885,B,0
0.47051,0.25532,0.47679,0.50000,0.35714,2,1,633,r,1
0.64782,0.26752,0.34764,0.43617,0.31083,2,2,2885,c,0
0.47193,0.25676,0.47587,0.50000,0.36620,2,1,1477,B,0
0.64793,0.26764,0.34763,0.43617,0.31134,2,2,6734,B,0
0.47193,0.25651,0.47541,0.50000,0.36111,2,1,1477,c,0
0.64793,0.26761,0.34760,0.43617,0.31111,2,2,6734,k,0
0.48433,0.26848,0.46679,0.52632,0.36111,2,1,633,B,1
0.64886,0.26872,0.34690,0.43617,0.31162,2,2,2886,B,0
0.48433,0.26916,0.46636,0.55000,0.36111,2,1,633,r,1
0.64886,0.26869,0.34686,0.43617,0.31139,2,2,2886,c,0
0.64892,0.26894,0.34685,0.43617,0.31190,3,1,5044,B,0
0.48701,0.27138,0.46375,0.55000,0.36986,3,2,1114,B,0
0.64892,0.26891,0.34682,0.43617,0.31167,3,1,5044,c,0
0.48701,0.27112,0.46332,0.55000,0.36486,3,2,1114,k,0
0.64903,0.26902,0.34688,0.43617,0.31218,3,2,2374,B,0
0.49032,0.27399,0.46125,0.55000,0.37333,3,3,524,r,0
0.64903,0.26900,0.34684,0.43617,0.31195,3,2,2374,c,0
0.49163,0.27532,0.46041,0.55000,0.38158,3,1,448,B,0
0.64914,0.26902,0.34684,0.43617,0.31172,3,3,2014,c,0
0.49163,0.27599,0.45998,0.55000,0.38961,3,1,448,r,0
0.64914,0.26899,0.34680,0.43617,0.31149,3,3,2014,c,0
0.52924,0.21247,0.44238,0.41270,0.29755,4,2,5073,B,0
0.64934,0.26900,0.34655,0.43617,0.31126,4,3,5748,c,0
0.52924,0.21241,0.44226,0.41270,0.29664,4,2,5073,k,0
0.44444,0.24085,0.57012,0.50000,0.41667,4,3,11,r,0
0.52959,0.21278,0.44189,0.41270,0.29878,4,4,670,r,0
0.44444,0.24012,0.56839,0.50000,0.40000,4,3,11,c,0
0.49235,0.27803,0.45943,0.55000,0.39744,4,1,347,B,0
0.44664,0.24242,0.56667,0.50000,0.42308,4,2,26,B,0
0.64950,0.26907,0.34647,0.43617,0.31103,4,4,1546,c,0
0.49235,0.27869,0.45902,0.55000,0.40506,4,1,347,r,0
0.44664,0.24169,0.56495,0.50000,0.40741,4,2,26,c,0
0.64950,0.26904,0.34644,0.43617,0.31080,4,4,1546,c,0
0.49430,0.27989,0.45743,0.55000,0.41250,6,1,243,B,0
0.67460,0.24576,0.26836,0.00000,0.34375,6,5,113,c,0
0.49430,0.27964,0.45701,0.55000,0.40741,6,1,243,c,0
0.52969,0.21330,0.44150,0.41270,0.30091,6,2,5060,B,0
0.64966,0.26903,0.34636,0.43617,0.31057,6,5,5746,c,0
0.52969,0.21324,0.44138,0.41270,0.30000,6,2,5060,k,0
0.42369,0.17855,0.53722,0.40000,0.25000,6,2,889,B,0
0.44867,0.24058,0.56232,0.50000,0.39286,6,3,69,c,0
0.42369,0.17846,0.53694,0.40000,0.24762,6,2,889,k,0
0.45076,0.24277,0.56069,0.50000,0.41379,6,2,67,B,0
0.52982,0.21316,0.44120,0.41270,0.29909,6,3,2725,c,0
0.60075,0.26391,0.39201,0.45139,0.33403,6,4,4773,c,0
0.67829,0.24586,0.26796,0.00000,0.33846,6,5,299,c,0
0.64992,0.26904,0.34611,0.43617,0.31034,6,6,3090,c,0
0.45076,0.24207,0.55908,0.50000,0.40000,6,2,67,k,0
0.53000,0.21338,0.44108,0.41270,0.30120,6,2,4427,B,0
0.64997,0.26901,0.34607,0.43617,0.31012,6,5,5021,c,0
0.53000,0.21332,0.44096,0.41270,0.30030,6,2,4427,k,0
0.67803,0.24865,0.26757,0.00000,0.33333,6,5,441,c,0
0.65023,0.26902,0.34583,0.43617,0.30989,6,6,4462,c,0
0.67925,0.24798,0.26685,0.00000,0.32836,6,4,283,c,0
0.42477,0.17890,0.53619,0.40000,0.24528,6,6,623,c,0
0.68045,0.25000,0.26613,0.00000,0.33824,6,3,195,r,0
0.42515,0.17881,0.53592,0.40000,0.24299,6,5,476,c,0
0.68165,0.25201,0.26542,0.00000,0.34783,6,2,123,B,0
0.65023,0.26894,0.34582,0.43386,0.30989,6,3,1337,c,1
0.53064,0.21372,0.44088,0.42188,0.30030,6,6,1178,r,1
0.68165,0.25134,0.26471,0.00000,0.34286,6,2,123,c,0
0.65023,0.26891,0.34579,0.43158,0.30989,6,3,1337,c,1
0.68284,0.25333,0.26400,0.00000,0.35211,5,1,460,B,0
0.65029,0.26899,0.34575,0.43158,0.31040,5,2,5013,B,0
0.60088,0.26394,0.39197,0.45139,0.33368,5,5,7753,c,0
0.68284,0.25266,0.26330,0.00000,0.34722,5,1,460,c,0
0.65029,0.26896,0.34572,0.43158,0.31017,5,2,5013,k,0
0.65034,0.26903,0.34568,0.43158,0.31067,5,1,2228,B,0
0.60094,0.26401,0.39193,0.45517,0.33368,5,4,3445,r,1
0.65034,0.26901,0.34564,0.43158,0.31045,5,1,2228,c,0
0.44928,0.24518,0.55647,0.57143,0.40000,6,1,88,B,1
0.68148,0.25132,0.26455,0.00000,0.34247,6,4,367,c,0
0.44928,0.24451,0.55495,0.50000,0.40000,6,1,88,c,1
0.60091,0.26406,0.39195,0.45517,0.33437,7,2,6209,B,0
0.65044,0.26895,0.34557,0.43158,0.31022,7,5,4003,c,0
0.60091,0.26403,0.39191,0.45517,0.33402,7,2,6209,k,0
0.33333,0.14286,0.57143,0.00000,1.00000,7,2,56,B,0
0.68727,0.25455,0.25974,0.00000,0.33784,7,6,387,c,0
0.33333,0.12500,0.50000,0.00000,0.50000,7,2,56,k,0
0.53016,0.21411,0.44107,0.42188,0.30240,7,2,2723,B,0
0.68953,0.25323,0.25840,0.00000,0.33333,7,4,272,c,0
0.58678,0.36469,0.40164,0.74257,0.49585,7,5,21138,c,0
0.65075,0.26891,0.34526,0.43158,0.30999,7,6,3065,c,0
0.50000,0.18182,0.36364,0.00000,0.33333,7,7,71,c,0
0.53016,0.21405,0.44095,0.42188,0.30149,7,2,2723,k,0
0.41667,0.20000,0.46667,0.00000,0.50000,6,2,102,B,0
0.60091,0.26397,0.39177,0.45517,0.33368,6,5,6899,c,0
0.69395,0.25445,0.25445,0.00000,0.32895,6,6,395,c,0
0.41667,0.18750,0.43750,0.00000,0.40000,6,2,102,k,0
0.60086,0.26403,0.39177,0.45517,0.33437,6,1,2002,B,0
0.56250,0.19048,0.38095,0.00000,0.33333,6,4,29,c,0
0.53008,0.21450,0.44072,0.42188,0.30357,6,6,1142,r,0
0.60086,0.26401,0.39173,0.45517,0.33402,6,1,2002,c,0
0.56250,0.18182,0.36364,0.00000,0.28571,6,4,29,c,0
0.42649,0.17892,0.53470,0.40000,0.24074,7,4,1007,c,0
0.44108,0.24297,0.55754,0.50000,0.38710,7,7,96,c,0
0.65127,0.26907,0.34486,0.43158,0.31050,7,3,1324,r,0
0.60075,0.26395,0.39174,0.45517,0.33368,7,7,2069,c,0
0.53846,0.20588,0.44118,0.00000,0.37500,7,2,133,B,0
0.60085,0.26390,0.39167,0.45517,0.33333,7,5,8865,c,0
0.53846,0.20000,0.42857,0.00000,0.33333,7,2,133,k,0
0.51515,0.18605,0.46512,0.00000,0.30000,8,3,75,c,0
0.70199,0.25118,0.24882,0.00000,0.32468,8,7,297,c,0
0.57669,0.37054,0.41071,1.00000,0.63636,9,4,267,r,0
0.60101,0.26385,0.39151,0.45205,0.33333,9,9,1241,c,1
0.65155,0.26921,0.34463,0.43158,0.31027,9,3,1728,c,0
0.51220,0.20755,0.45283,1.00000,0.30000,9,4,41,r,1
0.65155,0.26918,0.34459,0.43158,0.31004,9,3,1728,c,0
0.65160,0.26926,0.34456,0.43158,0.31055,9,2,5678,B,0
0.53016,0.21415,0.44072,0.42188,0.30267,9,5,5065,c,0
0.65160,0.26923,0.34452,0.43158,0.31032,9,2,5678,k,0
0.59617,0.25558,0.39069,0.42308,0.34804,8,1,334,B,0
0.65172,0.26934,0.34434,0.43158,0.31009,8,2,3290,c,0
0.68504,0.19360,0.29840,0.28571,0.24409,8,8,128,c,0
0.59617,0.25541,0.39045,0.42308,0.34634,8,1,334,k,0
0.69444,0.24889,0.25778,0.00000,0.33333,9,2,79,B,0
0.59532,0.25571,0.39086,0.42308,0.34951,9,5,90,r,0
0.69444,0.24834,0.25721,0.00000,0.32911,9,2,79,c,0
0.59200,0.24679,0.36442,0.42593,0.31126,9,7,425,c,0
0.53036,0.21473,0.44101,0.42188,0.30473,9,8,1542,r,0
0.59200,0.24675,0.36435,0.42593,0.31085,9,7,425,c,0
0.59499,0.25617,0.39152,0.44444,0.34951,8,1,70,B,1
0.65188,0.26941,0.34412,0.43158,0.31060,8,2,634,B,0
0.59499,0.25601,0.39128,0.42857,0.34951,8,1,70,c,1
0.65188,0.26949,0.34409,0.43158,0.31109,8,2,634,r,0
0.59499,0.25584,0.39103,0.41379,0.34951,8,1,70,c,1
0.60032,0.26353,0.39199,0.45205,0.33299,8,4,1959,c,0
0.59483,0.25615,0.39117,0.41379,0.35266,8,7,112,r,0
0.65198,0.26951,0.34408,0.43158,0.31087,8,8,1255,c,0
0.60032,0.26350,0.39195,0.45205,0.33265,8,4,1959,c,0
0.53030,0.21459,0.44099,0.42188,0.30678,8,2,2217,B,0
0.42581,0.17927,0.53480,0.40000,0.23853,8,4,562,c,0
0.51613,0.23750,0.46250,1.00000,0.27273,8,8,95,c,0
0.53030,0.21453,0.44087,0.42188,0.30588,8,2,2217,k,0
0.68321,0.19350,0.30085,0.33333,0.24409,7,1,127,B,1
0.53061,0.21446,0.44096,0.42188,0.30499,7,5,2950,c,0
0.68321,0.19323,0.30042,0.31250,0.24409,7,1,127,c,1
0.53076,0.21450,0.44076,0.42188,0.30702,7,2,748,B,0
0.68311,0.19242,0.30056,0.31250,0.24219,7,5,38,c,0
0.53076,0.21471,0.44064,0.42188,0.30904,7,2,748,r,0
0.68311,0.19215,0.30014,0.31250,0.24031,7,5,38,c,0
0.42720,0.17969,0.53360,0.40000,0.24545,7,2,290,B,0
0.59573,0.25657,0.38986,0.41379,0.35577,7,4,115,r,0
0.65220,0.26933,0.34380,0.43158,0.31064,7,5,1289,c,0
0.53109,0.21480,0.44056,0.42188,0.30814,7,7,1133,c,0
0.42720,0.17960,0.53333,0.40000,0.24324,7,2,290,c,0
0.68113,0.19274,0.30168,0.31250,0.24615,7,2,144,B,0
0.59607,0.25641,0.38962,0.41379,0.35407,7,3,278,c,0
0.65225,0.26930,0.34376,0.43158,0.31042,7,4,3073,c,0
0.53126,0.21474,0.44044,0.42188,0.30725,7,6,2701,c,0
0.60050,0.26370,0.39187,0.45205,0.33230,7,7,4836,c,0
0.68113,0.19247,0.30126,0.31250,0.24427,7,2,144,k,0
0.68173,0.19359,0.30084,0.31250,0.25000,7,1,188,B,0
0.59642,0.25688,0.38938,0.41379,0.35714,7,2,361,B,0
0.47945,0.22581,0.50538,1.00000,0.25000,7,4,156,c,0
0.68173,0.19332,0.30042,0.31250,0.24812,7,1,188,c,0
0.59642,0.25671,0.38913,0.41379,0.35545,7,2,361,k,0
0.65221,0.26935,0.34379,0.43158,0.31092,7,2,4439,B,0
0.48649,0.22340,0.50000,1.00000,0.23077,7,3,172,c,0
0.65221,0.26932,0.34376,0.43158,0.31069,7,2,4439,k,0
0.68089,0.19315,0.30274,0.35294,0.24812,8,1,236,B,1
0.53170,0.21491,0.44048,0.42188,0.30636,8,6,4392,c,0
0.68089,0.19289,0.30233,0.33333,0.24812,8,1,236,c,1
0.59987,0.26351,0.39245,0.44898,0.33230,7,3,1102,c,1
0.67956,0.19184,0.30340,0.33333,0.24627,7,5,33,c,0
0.59797,0.25617,0.38827,0.41379,0.35377,7,6,62,c,0
0.65247,0.26957,0.34347,0.43158,0.31119,7,7,700,r,0
0.59987,0.26348,0.39241,0.44595,0.33230,7,3,1102,c,1
0.67956,0.19158,0.30299,0.33333,0.24444,7,5,33,c,0
0.59797,0.25601,0.38803,0.41379,0.35211,7,6,62,c,0
0.53217,0.21499,0.44034,0.42188,0.30836,7,1,3511,B,0
0.59992,0.26355,0.39238,0.44595,0.33299,7,2,6285,B,0
0.68015,0.19132,0.30258,0.33333,0.24265,7,4,188,c,0
0.65252,0.26954,0.34344,0.43158,0.31097,7,6,3998,c,0
0.53217,0.21493,0.44022,0.42188,0.30747,7,1,3511,c,0
0.59992,0.26353,0.39234,0.44595,0.33265,7,2,6285,k,0
0.59997,0.26360,0.39230,0.44595,0.33333,6,1,7856,B,0
0.68073,0.19241,0.30217,0.33333,0.24818,6,2,234,B,0
0.53234,0.21487,0.44011,0.42188,0.30659,6,6,4390,c,0
0.59997,0.26357,0.39227,0.44595,0.33299,6,1,7856,c,0
0.68073,0.19215,0.30176,0.33333,0.24638,6,2,234,k,0
0.59730,0.25616,0.38855,0.41379,0.35514,7,2,395,B,0
0.65248,0.26948,0.34347,0.43158,0.31074,7,3,4442,c,0
0.59730,0.25600,0.38831,0.41379,0.35349,7,2,395,k,0
0.65253,0.26956,0.34343,0.43158,0.31124,7,2,4439,B,0
0.53267,0.21476,0.43987,0.42188,0.30571,7,5,3902,c,0
0.68190,0.19272,0.30189,0.33333,0.24460,7,7,209,c,0
0.65253,0.26953,0.34340,0.43158,0.31102,7,2,4439,k,0
0.65293,0.26966,0.34315,0.43158,0.31151,7,1,1990,B,0
0.53258,0.21472,0.44003,0.42188,0.30484,7,4,1755,c,0
0.65293,0.26974,0.34312,0.43158,0.31201,7,1,1990,r,0
0.53258,0.21466,0.43992,0.42188,0.30398,7,4,1755,c,0
0.53255,0.21481,0.43995,0.42188,0.30595,7,2,5013,B,0
0.65303,0.26965,0.34301,0.43158,0.31178,7,6,5688,c,0
0.53255,0.21476,0.43983,0.42188,0.30508,7,2,5013,k,0
0.42758,0.18093,0.53350,0.40000,0.24107,7,5,237,c,0
0.53289,0.21512,0.43975,0.42188,0.30704,7,7,923,r,0
0.42758,0.18084,0.53324,0.40000,0.23894,7,5,237,c,0
0.67321,0.19393,0.30871,0.33333,0.25000,7,1,49,B,0
0.59971,0.26357,0.39270,0.44595,0.33367,7,7,1653,r,0
0.67321,0.19368,0.30830,0.33333,0.24823,7,1,49,c,0
0.42593,0.23188,0.55072,0.00000,0.28571,7,2,130,B,0
0.65319,0.26961,0.34280,0.43158,0.31156,7,7,4969,c,0
0.42593,0.23022,0.54676,0.00000,0.25000,7,2,130,k,0
0.65300,0.26958,0.34293,0.43158,0.31205,7,2,5025,B,0
0.59974,0.26361,0.39261,0.44595,0.33333,7,6,7817,c,0
0.65300,0.26955,0.34290,0.43158,0.31183,7,2,5025,k,0
0.59963,0.26363,0.39269,0.44966,0.33333,7,3,2405,r,1
0.65301,0.26954,0.34286,0.43158,0.31160,7,6,1539,c,0
0.65321,0.26961,0.34269,0.43158,0.31210,7,2,4432,B,0
0.66783,0.19409,0.31362,0.33333,0.24648,7,7,241,c,0
0.65321,0.26958,0.34265,0.43158,0.31187,7,2,4432,k,0
0.60000,0.25749,0.38862,0.41379,0.35185,7,4,291,c,0
0.42910,0.18195,0.53234,0.40000,0.23684,7,6,650,c,0
0.59984,0.25778,0.38876,0.41379,0.35484,7,2,338,B,0
0.65351,0.26959,0.34251,0.43158,0.31165,7,3,3325,c,0
0.59984,0.25762,0.38852,0.41379,0.35321,7,2,338,k,0
0.53380,0.21518,0.43901,0.42188,0.30899,6,1,3519,B,0
0.59177,0.24676,0.36465,0.42593,0.31176,6,2,976,B,0
0.66724,0.19318,0.31566,0.33333,0.24476,6,3,212,c,0
0.42972,0.18212,0.53196,0.40000,0.23478,6,5,912,c,0
0.53380,0.21513,0.43889,0.42188,0.30812,6,1,3519,c,0
0.59177,0.24671,0.36458,0.42593,0.31135,6,2,976,k,0
0.66837,0.19497,0.31447,0.33333,0.25000,6,1,70,B,0
0.65357,0.26965,0.34240,0.43158,0.31214,6,2,1331,B,0
0.53413,0.21528,0.43866,0.42188,0.31006,6,5,1173,r,0
0.59198,0.24676,0.36457,0.42593,0.31094,6,6,325,c,0
0.66837,0.19472,0.31407,0.33333,0.24828,6,1,70,c,0
0.65357,0.26962,0.34237,0.43158,0.31192,6,2,1331,c,0
0.53478,0.21546,0.43823,0.42188,0.31198,7,1,3517,B,0
0.59163,0.24676,0.36485,0.42593,0.31184,7,2,975,B,0
0.60130,0.25877,0.38727,0.41379,0.35160,7,3,404,c,0
0.43060,0.18238,0.53088,0.40000,0.23276,7,6,910,c,0
0.53478,0.21540,0.43812,0.42188,0.31111,7,1,3517,c,0
0.59163,0.24672,0.36478,0.42593,0.31143,7,2,975,k,0
0.59173,0.24685,0.36471,0.42593,0.31234,7,1,975,B,0
0.42754,0.22905,0.54190,0.00000,0.22222,7,6,57,c,0
0.59173,0.24681,0.36465,0.42593,0.31193,7,1,975,c,0
0.60195,0.25950,0.38658,0.43333,0.35160,8,1,405,B,1
0.53475,0.21529,0.43815,0.42188,0.31025,8,7,3517,c,0
0.60195,0.25935,0.38635,0.41935,0.35160,8,1,405,c,1
0.53473,0.21518,0.43818,0.42188,0.30939,8,5,2910,c,0
0.59179,0.24686,0.36463,0.42593,0.31152,8,6,816,c,0
0.54954,0.18830,0.41748,0.23077,0.22789,8,4,7692,c,0
0.43094,0.18247,0.53025,0.40000,0.23077,8,7,826,c,0
0.43058,0.18281,0.53039,0.40000,0.23729,8,1,759,B,0
0.41060,0.22680,0.56186,0.00000,0.30000,8,2,44,B,0
0.60177,0.25839,0.38670,0.41935,0.35000,8,5,365,c,0
0.66502,0.19414,0.31868,0.33333,0.24658,8,7,177,c,0
0.65332,0.26963,0.34252,0.43158,0.31170,8,8,3322,c,0
0.43058,0.18272,0.53014,0.40000,0.23529,8,1,759,c,0
0.41060,0.22564,0.55897,0.00000,0.27273,8,2,44,k,0
0.66612,0.19367,0.31790,0.33333,0.24490,8,5,163,c,0
0.41830,0.22727,0.55556,0.00000,0.25000,8,8,41,c,0
0.65337,0.26952,0.34248,0.43158,0.31148,8,4,1048,c,0
0.53595,0.21547,0.43744,0.42188,0.30854,8,7,919,c,0
0.59122,0.24714,0.36489,0.42593,0.31242,8,8,257,r,0
0.65337,0.26949,0.34244,0.43158,0.31125,8,4,1048,c,0
0.53595,0.21542,0.43732,0.42188,0.30769,8,7,919,c,0
0.65333,0.26954,0.34248,0.43158,0.31174,7,2,3065,B,0
0.60208,0.25835,0.38664,0.41935,0.34842,7,6,337,c,0
0.65333,0.26951,0.34244,0.43158,0.31152,7,2,3065,k,0
0.43092,0.18289,0.53025,0.40000,0.24167,8,1,759,B,0
0.42138,0.22439,0.55122,0.00000,0.30769,8,2,39,B,0
0.60192,0.25805,0.38678,0.41935,0.34685,8,5,364,c,0
0.66775,0.19542,0.31725,0.33333,0.24324,8,7,184,c,0
0.65343,0.26953,0.34234,0.43158,0.31130,8,8,3321,c,0
0.43092,0.18281,0.53000,0.40000,0.23967,8,1,759,c,0
0.42138,0.22330,0.54854,0.00000,0.28571,8,2,39,k,0
0.53606,0.21534,0.43716,0.43077,0.30769,8,2,1126,B,1
0.59102,0.24718,0.36506,0.42593,0.31332,8,3,316,r,0
0.53606,0.21528,0.43705,0.42424,0.30769,8,2,1126,c,1
0.53638,0.21538,0.43671,0.42424,0.30685,10,10,713,c,0
0.66775,0.19471,0.31731,0.33333,0.24161,10,4,45,c,0
0.60000,0.26368,0.39253,0.44966,0.33299,10,6,1278,c,0
0.65343,0.26955,0.34234,0.43158,0.31179,10,7,813,r,0
0.66775,0.19448,0.31693,0.33333,0.24000,10,4,45,c,0
0.60000,0.26365,0.39249,0.44966,0.33265,10,6,1278,c,0
0.60239,0.25846,0.38681,0.41935,0.34978,10,1,274,B,0
0.66828,0.19424,0.31655,0.31579,0.24000,10,3,137,c,1
0.60239,0.25831,0.38659,0.41935,0.34821,10,1,274,c,0
0.60271,0.25874,0.38636,0.43750,0.34821,10,10,66,r,1
0.53670,0.21527,0.43648,0.41791,0.30685,10,8,514,c,1
0.53670,0.21521,0.43637,0.41176,0.30685,10,8,514,c,1
0.52042,0.25325,0.46266,0.39130,0.39247,10,10,627,c,0
0.65311,0.26952,0.34256,0.43158,0.31228,10,2,1659,B,0
0.60365,0.25887,0.38569,0.45455,0.34821,10,7,191,r,1
0.65311,0.26949,0.34253,0.43158,0.31206,10,2,1659,c,0
0.65316,0.26956,0.34250,0.43158,0.31254,9,1,2212,B,0
0.59134,0.24742,0.36487,0.43119,0.31332,9,4,542,r,1
0.65316,0.26954,0.34246,0.43158,0.31232,9,1,2212,c,0
0.51959,0.25243,0.46332,0.37500,0.39247,10,3,313,c,1
0.65312,0.26950,0.34249,0.43158,0.31210,10,5,829,c,0
0.51959,0.25229,0.46307,0.36000,0.39247,10,3,313,c,1
0.65312,0.26947,0.34246,0.43158,0.31188,10,5,829,c,0
0.51994,0.25269,0.46282,0.36000,0.39572,10,2,653,B,0
0.59120,0.24760,0.36507,0.43636,0.31332,10,8,407,r,1
0.51994,0.25256,0.46257,0.36000,0.39362,10,2,653,c,0
0.53655,0.21489,0.43623,0.41176,0.30601,10,5,1517,c,0
0.59116,0.24769,0.36512,0.43636,0.31421,10,6,430,r,0
0.53655,0.21484,0.43612,0.41176,0.30518,10,5,1517,c,0
0.47037,0.16389,0.52222,0.50000,0.16667,10,1,589,B,0
0.65322,0.26949,0.34242,0.43158,0.31166,10,10,3922,c,0
0.47037,0.16343,0.52078,0.50000,0.16000,10,1,589,c,0
0.59146,0.24756,0.36492,0.43636,0.31380,10,3,107,c,0
0.65327,0.26956,0.34238,0.43158,0.31215,10,9,426,r,0
0.59146,0.24751,0.36485,0.43636,0.31339,10,3,107,c,0
0.65319,0.26942,0.34237,0.43158,0.31263,10,2,4330,B,0
0.53711,0.21458,0.43557,0.41176,0.30435,10,5,3874,c,0
0.60250,0.25860,0.38647,0.45455,0.34667,10,7,572,c,0
0.65319,0.26939,0.34234,0.43158,0.31241,10,2,4330,k,0
0.47687,0.16267,0.51200,0.50000,0.15385,10,10,450,c,0
0.53725,0.21467,0.43550,0.41176,0.30623,10,2,2683,B,0
0.66149,0.19355,0.32488,0.31579,0.23841,10,6,158,c,0
0.65320,0.26938,0.34240,0.43158,0.31219,10,9,2997,c,0
0.53725,0.21462,0.43538,0.41176,0.30541,10,2,2683,k,0
0.60218,0.25858,0.38673,0.47059,0.34667,10,3,48,r,1
0.65325,0.26945,0.34237,0.43455,0.31219,10,8,370,r,1
0.60218,0.25843,0.38651,0.45714,0.34667,10,3,48,c,1
0.53756,0.21471,0.43531,0.41176,0.30458,10,10,3874,c,0
0.60249,0.25886,0.38629,0.45714,0.34956,10,2,624,B,0
0.60249,0.25871,0.38607,0.45714,0.34802,10,2,624,k,0
0.60280,0.25913,0.38584,0.47222,0.34802,10,1,119,B,1
0.65997,0.19288,0.32606,0.31579,0.23684,10,3,43,c,0
0.60280,0.25898,0.38562,0.45946,0.34802,10,1,119,c,1
0.65997,0.19266,0.32569,0.31579,0.23529,10,3,43,c,0
0.60295,0.25911,0.38554,0.45946,0.34649,10,8,157,c,0
0.54532,0.18835,0.42140,0.23077,0.22712,10,9,2224,c,0
0.65350,0.26986,0.34219,0.43750,0.31219,10,10,675,r,1
0.59141,0.24730,0.36519,0.43636,0.31299,10,4,170,c,0
0.60310,0.25852,0.38580,0.45946,0.34498,10,5,102,c,0
0.54600,0.18800,0.42063,0.22500,0.22712,10,6,1486,c,1
0.59141,0.24726,0.36513,0.43636,0.31258,10,4,170,c,0
0.60310,0.25838,0.38558,0.45946,0.34348,10,5,102,c,0
0.54600,0.18793,0.42048,0.21951,0.22712,10,6,1486,c,1
0.42978,0.18220,0.53115,0.40000,0.24590,10,1,650,B,0
0.47766,0.16237,0.51289,0.50000,0.14815,10,10,417,c,0
0.53780,0.21436,0.43510,0.41176,0.30645,10,2,2484,B,0
0.59151,0.24721,0.36506,0.43636,0.31218,10,3,695,c,0
0.56055,0.29739,0.41958,0.48430,0.40318,10,6,2364,c,1
0.65355,0.26983,0.34216,0.43750,0.31197,10,9,2747,c,0
0.42978,0.18212,0.53090,0.40000,0.24390,10,1,650,c,0
0.53780,0.21430,0.43499,0.41176,0.30563,10,2,2484,k,0
0.59161,0.24735,0.36499,0.43636,0.31307,10,2,405,B,0
0.65360,0.26990,0.34212,0.43750,0.31246,10,8,1602,r,0
0.59161,0.24730,0.36493,0.43636,0.31266,10,2,405,c,0
0.48136,0.16539,0.50891,0.60000,0.14815,10,6,152,r,1
0.59191,0.24748,0.36467,0.43636,0.31226,10,9,252,c,0
0.54442,0.18816,0.42245,0.21951,0.22973,10,1,6053,B,0
0.53762,0.21409,0.43504,0.41176,0.30481,10,8,2479,c,0
0.54442,0.18809,0.42229,0.21951,0.22896,10,1,6053,c,0
0.42764,0.18241,0.53241,0.40000,0.25000,10,1,761,B,0
0.53823,0.21391,0.43441,0.41176,0.30667,10,2,2948,B,0
0.59229,0.24785,0.36426,0.43636,0.31186,10,3,790,c,0
0.60782,0.24796,0.37016,0.45283,0.30612,10,8,1490,c,0
0.65397,0.26993,0.34187,0.43750,0.31224,10,9,3199,c,0
0.42764,0.18232,0.53216,0.40000,0.24800,10,1,761,c,0
0.53823,0.21385,0.43430,0.41176,0.30585,10,2,2948,k,0
0.65421,0.26987,0.34167,0.43750,0.31202,10,4,1666,c,0
