Play Prior,Bet Prior,Fold Prior,Average Number Of Players,Beginning Chip Count Vs Table Average,Is Winning
0.71429,0.08911,0.16832,5.792079207920792,0.4360,0
0.68182,0.11650,0.11650,5.640776699029126,0.0319,1
0.65217,0.10784,0.16667,5.96078431372549,4.1535,1
0.54545,0.10000,0.19000,6.08,1.0968,0
0.61905,0.08911,0.16832,6.03960396039604,0.0559,0
0.71429,0.09901,0.16832,6.03960396039604,0.3768,1
0.60870,0.11538,0.17308,6.038461538461538,0.2252,0
0.50000,0.07000,0.15000,6.63,5.4912,1
0.39130,0.06000,0.21000,6.46,2.1376,0
0.56522,0.07767,0.17476,6.747572815533981,0.0136,1
0.43478,0.09804,0.17647,8.166666666666666,0.6564,1
0.54545,0.09709,0.16505,7.106796116504855,0.0675,0
0.72727,0.12621,0.15534,6.990291262135922,0.1261,1
0.72727,0.10891,0.12871,7.079207920792079,0.0126,1
0.68182,0.06931,0.15842,6.8316831683168315,1.5796,1
0.72727,0.09524,0.19048,6.6571428571428575,0.0025,0
0.42857,0.08000,0.19000,6.52,0.5427,0
0.72727,0.10577,0.11538,5.605769230769231,0.3061,0
0.72727,0.12621,0.15534,5.116504854368932,0.0380,0
0.68182,0.14000,0.14000,5.69,0.6486,0
1.00000,0.20588,0.08824,2.2549019607843137,0.3141,1
0.90476,0.21359,0.06796,2.262135922330097,0.4734,0
1.00000,0.22330,0.07767,2.0,1.1553,0
1.00000,0.21569,0.05882,2.0,0.8446,1
1.00000,0.19417,0.06796,2.0,1.1321,0
1.00000,0.22549,0.04902,2.0,0.8660,1
1.00000,0.22330,0.07767,2.0,1.1329,0
1.00000,0.22115,0.08654,2.0,0.8677,1
1.00000,0.19802,0.09901,2.0,1.1244,0
1.00000,0.22772,0.06931,2.0,0.8755,1
1.00000,0.22772,0.05941,2.0,1.1364,1
1.00000,0.20588,0.08824,2.0,0.8609,0
1.00000,0.21569,0.09804,2.0,1.1390,1
1.00000,0.24038,0.05769,2.0,0.8583,0
1.00000,0.20792,0.11881,2.0,1.1432,0
1.00000,0.25490,0.03922,2.0,0.8592,1
1.00000,0.20792,0.10891,2.0,1.1561,1
1.00000,0.24038,0.06731,2.0,0.8446,0
1.00000,0.20588,0.09804,2.0,1.1664,1
1.00000,0.23301,0.06796,2.0,0.8506,1
1.00000,0.21000,0.07000,2.0,1.1235,0
0.95238,0.21569,0.11765,2.088235294117647,0.8202,1
0.80952,0.18447,0.04854,3.563106796116505,0.2715,0
0.80952,0.15534,0.13592,2.766990291262136,0.7599,1
0.95238,0.17822,0.12871,3.0,0.5127,0
1.00000,0.19000,0.05000,3.06,1.5609,0
0.85714,0.12500,0.15385,3.2403846153846154,0.6753,1
0.63636,0.10891,0.13861,5.188118811881188,0.2161,0
0.86364,0.17476,0.10680,3.6893203883495147,0.3809,1
0.77273,0.15686,0.11765,4.117647058823529,1.0282,1
0.72727,0.09709,0.13592,4.70873786407767,0.3522,1
0.81818,0.10891,0.13861,5.128712871287129,2.6455,1
0.77273,0.08911,0.13861,4.9504950495049505,0.6029,1
0.69565,0.09524,0.18095,4.9523809523809526,0.2049,1
0.80952,0.15686,0.09804,5.0,0.5073,0
0.70000,0.09000,0.19000,5.55,0.2922,0
0.59091,0.05825,0.19417,7.194174757281553,5.3077,1
0.71429,0.06000,0.15000,6.23,1.0213,1
0.72727,0.11765,0.15686,6.509803921568627,0.1812,1
0.63636,0.07843,0.18627,6.9411764705882355,0.0693,1
1.00000,0.25243,0.05825,7.359223300970874,1.7673,0
0.66667,0.09709,0.14563,6.941747572815534,0.1021,0
0.71429,0.10680,0.08738,7.87378640776699,0.0812,1
0.40909,0.05825,0.19417,8.407766990291263,0.0085,0
0.59091,0.05882,0.19608,8.549019607843137,0.0193,0
0.61905,0.04808,0.19231,8.548076923076923,5.5249,0
0.60870,0.16832,0.14851,8.94059405940594,2.9969,1
0.66667,0.05882,0.16667,8.205882352941176,0.2582,0
0.90000,0.20588,0.09804,7.2254901960784315,1.4392,0
0.52174,0.05825,0.19417,6.572815533980583,0.0168,0
0.42857,0.08000,0.19000,6.87,0.0785,1
0.66667,0.19417,0.12621,5.252427184466019,3.0694,1
0.71429,0.12000,0.16000,6.79,0.4108,0
1.00000,0.26923,0.06731,4.528846153846154,1.7952,1
0.80952,0.12621,0.14563,4.310679611650485,0.1123,1
0.54545,0.12000,0.22000,4.23,0.0206,0
0.88889,0.17000,0.09000,3.0,0.1789,1
1.00000,0.37000,0.05000,3.0,2.7554,0
0.80000,0.17000,0.15000,3.0,0.0657,1
0.83333,0.11321,0.09434,3.7169811320754715,0.1962,0
1.00000,0.33654,0.06731,3.5865384615384617,3.1927,1
0.80000,0.09901,0.16832,3.722772277227723,0.0751,1
0.68182,0.12745,0.18627,4.215686274509804,0.0882,1
0.78947,0.09804,0.11765,4.245098039215686,0.1254,0
0.52174,0.10680,0.16505,5.427184466019417,2.5422,1
0.61905,0.10000,0.17000,4.78,0.0586,0
0.54545,0.06931,0.16832,6.316831683168317,0.0238,1
0.77273,0.12500,0.10577,4.221153846153846,0.1765,1
0.85000,0.11765,0.13725,4.078431372549019,0.1063,1
0.77273,0.21000,0.11000,4.07,3.6767,1
0.71429,0.10784,0.20588,4.0,0.0313,0
0.90476,0.16505,0.10680,4.0,0.1747,0
0.90476,0.10784,0.11765,4.127450980392157,0.1339,1
0.78261,0.16190,0.11429,4.219047619047619,3.8444,1
0.66667,0.13000,0.14000,4.91,0.0435,0
0.95238,0.17476,0.10680,3.0776699029126213,0.8394,1
1.00000,0.21359,0.05825,2.0,0.7369,1
0.90000,0.16667,0.07843,2.696078431372549,0.1230,1
0.63636,0.11650,0.18447,3.9902912621359223,2.6894,1
0.72727,0.13592,0.10680,5.466019417475728,2.8530,0
0.90476,0.16505,0.09709,2.8058252427184467,0.0269,1
1.00000,0.23762,0.05941,2.089108910891089,2.0051,0
1.00000,0.20000,0.12000,2.0,0.0192,0
1.00000,0.24752,0.06931,2.0,1.9806,0
1.00000,0.20792,0.09901,2.0,0.0193,1
1.00000,0.22772,0.06931,2.0,1.9809,1
1.00000,0.21000,0.07000,2.0,0.0190,0
0.95238,0.17000,0.09000,2.9,0.0505,0
0.95000,0.22330,0.11650,2.2718446601941746,2.1630,0
1.00000,0.18627,0.07843,2.4019607843137254,0.0352,1
0.80952,0.24000,0.12000,2.63,2.4914,1
0.95238,0.19000,0.08000,2.81,0.0150,1
1.00000,0.21782,0.07921,2.0,0.0106,0
1.00000,0.23301,0.04854,2.0,1.9895,1
1.00000,0.21782,0.05941,2.0396039603960396,0.0105,0
0.95000,0.18627,0.10784,2.088235294117647,2.0135,1
0.76190,0.14851,0.12871,2.9504950495049505,0.7086,0
0.72727,0.16346,0.16346,3.1923076923076925,1.0713,1
0.80952,0.16832,0.07921,3.297029702970297,0.0065,0
0.80952,0.16346,0.13462,3.3461538461538463,2.2587,0
0.77273,0.15534,0.13592,3.3300970873786406,0.0171,0
0.80952,0.14000,0.14000,3.21,0.0132,1
0.80952,0.16505,0.12621,2.796116504854369,2.7039,1
0.95238,0.20588,0.10784,2.519607843137255,0.0164,1
1.00000,0.21782,0.10891,2.0,1.9873,1
1.00000,0.22549,0.05882,2.0,0.0127,0
1.00000,0.21569,0.09804,2.0,1.9871,0
1.00000,0.23529,0.09804,2.0,0.0123,0
1.00000,0.23529,0.05882,2.0,1.9877,1
1.00000,0.21782,0.04950,2.0,0.0123,0
1.00000,0.24510,0.10784,2.0,1.9882,1
1.00000,0.23301,0.06796,2.0,0.0120,0
1.00000,0.24038,0.08654,2.0,1.9879,0
0.60870,0.09709,0.16505,6.398058252427185,0.0339,0
0.86364,0.16505,0.12621,3.5728155339805827,2.7174,1
0.63636,0.13592,0.14563,4.116504854368932,0.2139,1
0.77273,0.15686,0.12745,3.549019607843137,0.8090,0
0.65217,0.13462,0.16346,3.798076923076923,0.0094,0
0.68182,0.12871,0.14851,3.5643564356435644,2.8991,0
0.86364,0.18447,0.08738,3.1844660194174756,0.4805,1
0.80952,0.16832,0.11881,3.1386138613861387,0.0072,0
0.80952,0.17822,0.14851,3.128712871287129,2.3953,1
0.81818,0.16505,0.11650,3.825242718446602,1.1493,1
0.90476,0.18627,0.12745,2.549019607843137,1.7130,0
0.76190,0.11538,0.15385,5.153846153846154,0.0249,0
0.95455,0.20952,0.07619,3.0,0.8979,1
0.77273,0.18447,0.12621,3.1359223300970873,2.1539,1
0.89474,0.14000,0.13000,3.24,0.0227,1
0.63636,0.13861,0.16832,3.603960396039604,0.9177,0
0.60870,0.12621,0.15534,4.495145631067961,1.1431,0
0.63636,0.14000,0.15000,5.04,0.0317,1
0.60870,0.09615,0.16346,5.1826923076923075,3.0219,1
0.57143,0.12871,0.14851,5.118811881188119,0.5262,0
0.72727,0.09709,0.16505,5.427184466019417,1.3281,0
0.61905,0.08000,0.19000,5.5,0.0580,1
0.63636,0.10680,0.16505,8.980582524271844,2.7020,1
0.80952,0.07619,0.13333,5.647619047619048,0.0370,1
0.56522,0.10891,0.14851,6.02970297029703,3.0014,1
0.52174,0.08824,0.18627,6.686274509803922,1.0797,0
0.50000,0.05825,0.20388,6.70873786407767,0.0060,0
0.54545,0.06796,0.18447,6.640776699029126,0.0454,0
0.69565,0.08491,0.17925,6.669811320754717,1.2178,1
0.76190,0.16000,0.13000,3.02,0.8270,1
0.59091,0.10577,0.17308,6.615384615384615,1.4661,1
0.65217,0.12621,0.12621,6.58252427184466,2.7840,1
0.34783,0.06731,0.21154,6.336538461538462,0.9896,0
0.47826,0.08738,0.19417,6.233009708737864,0.0438,1
0.56522,0.11650,0.14563,6.12621359223301,0.0830,0
0.65217,0.10577,0.14423,6.115384615384615,1.1492,0
0.59091,0.11765,0.15686,5.450980392156863,2.6274,1
0.45455,0.08654,0.19231,5.375,1.0440,0
0.59091,0.07692,0.15385,5.759615384615385,0.0508,1
0.60870,0.14423,0.13462,5.826923076923077,0.0964,1
0.73913,0.10680,0.13592,5.834951456310679,1.3253,0
0.71429,0.10784,0.12745,6.568627450980392,0.0063,0
0.56522,0.08738,0.19417,6.388349514563107,3.5976,0
0.72727,0.06931,0.17822,6.455445544554456,0.0112,0
0.43478,0.08824,0.18627,6.382352941176471,1.4457,1
0.45455,0.08000,0.17000,5.95,0.0661,1
0.54545,0.10784,0.16667,5.8431372549019605,0.1235,1
0.73913,0.20588,0.11765,5.215686274509804,3.5771,0
0.68182,0.09804,0.16667,4.764705882352941,1.2339,1
0.52174,0.08738,0.20388,4.961165048543689,0.0547,0
0.54545,0.08000,0.19000,6.29,1.3911,0
0.77273,0.17476,0.08738,5.029126213592233,0.1020,1
0.63636,0.15686,0.16667,5.401960784313726,2.8095,0
0.60870,0.09804,0.15686,5.411764705882353,0.9400,1
0.56522,0.12621,0.18447,5.922330097087379,0.9996,0
0.54545,0.08911,0.18812,6.0,1.3939,0
0.37500,0.07692,0.20192,6.0,0.0459,0
0.68182,0.10000,0.13000,6.0,0.0945,1
0.50000,0.09901,0.18812,5.356435643564357,0.0097,1
0.56522,0.11650,0.16505,6.660194174757281,2.7747,0
0.39130,0.08000,0.18000,6.8,0.8414,1
0.30435,0.06000,0.22000,7.38,1.0775,1
0.71429,0.10000,0.15000,7.93,0.1028,0
0.52174,0.06796,0.15534,7.834951456310679,1.5580,1
0.52174,0.06796,0.20388,7.902912621359223,1.3241,0
0.56522,0.06796,0.20388,6.825242718446602,0.0395,1
0.68182,0.15534,0.13592,5.12621359223301,0.1185,1
0.68182,0.10891,0.17822,4.851485148514851,1.5254,1
0.72727,0.14286,0.18095,3.057142857142857,0.0829,1
0.90476,0.16832,0.09901,3.0,2.6994,0
0.86364,0.20192,0.10577,3.0,0.2200,1
1.00000,0.25000,0.07000,2.07,0.1546,1
1.00000,0.21359,0.10680,2.0388349514563107,1.8715,0
1.00000,0.26214,0.07767,2.0,0.1510,0
1.00000,0.21154,0.10577,2.0,1.8490,1
1.00000,0.24000,0.08000,2.0,0.1508,0
1.00000,0.21905,0.08571,2.0,1.8492,1
1.00000,0.23301,0.03883,2.0,0.1499,0
1.00000,0.23301,0.13592,2.0,1.8499,1
0.90000,0.21569,0.08824,2.411764705882353,0.1333,1
0.90476,0.20588,0.12745,2.549019607843137,1.5739,0
0.95000,0.22549,0.09804,2.480392156862745,0.1244,0
0.95000,0.18812,0.09901,2.297029702970297,1.6952,1
1.00000,0.27885,0.06731,2.0,0.1449,1
1.00000,0.20388,0.12621,2.0,1.8552,0
1.00000,0.24752,0.06931,2.0,0.1441,0
1.00000,0.21359,0.10680,2.0,1.8559,1
1.00000,0.26923,0.03846,2.0,0.1458,1
1.00000,0.21359,0.15534,2.0,1.8542,0
0.52174,0.12621,0.18447,5.990291262135922,0.0797,1
1.00000,0.20000,0.04000,2.47,0.1719,1
0.90476,0.21359,0.15534,2.5145631067961167,2.2198,1
0.47826,0.09615,0.19231,5.8076923076923075,1.1780,0
0.90476,0.19000,0.12000,3.57,0.0471,0
0.71429,0.15842,0.14851,3.7524752475247523,0.1722,1
0.72727,0.12264,0.16038,3.8773584905660377,2.1005,0
0.63636,0.13000,0.18000,4.0,1.7584,0
0.71429,0.12000,0.13000,4.41,0.0375,1
0.77273,0.20192,0.11538,4.509615384615385,0.0486,1
0.61905,0.12745,0.13725,4.7254901960784315,0.1844,0
0.59091,0.09901,0.17822,5.148514851485149,2.5044,0
0.52174,0.08824,0.21569,5.7254901960784315,2.3330,0
0.52174,0.06796,0.17476,6.446601941747573,0.9485,1
0.54545,0.08911,0.15842,7.0594059405940595,0.0060,0
0.77273,0.14851,0.10891,7.316831683168317,0.0788,1
0.68182,0.05769,0.18269,7.605769230769231,0.2572,0
0.76190,0.09804,0.15686,7.686274509803922,0.1963,0
0.56522,0.06863,0.20588,8.088235294117647,2.9602,0
0.52174,0.05882,0.17647,8.558823529411764,0.0673,1
0.34783,0.07000,0.22000,8.46,2.8993,1
0.61905,0.06000,0.15000,8.89,0.0060,0
0.47826,0.03883,0.20388,8.883495145631068,0.8780,1
0.39130,0.08738,0.16505,7.29126213592233,0.1995,1
0.73913,0.14851,0.16832,8.069306930693068,3.0447,0
0.59091,0.07843,0.16667,9.107843137254902,0.2483,1
0.56522,0.07843,0.17647,9.107843137254902,0.1902,0
0.59091,0.11000,0.14000,7.31,0.6067,0
0.47826,0.04902,0.18627,9.529411764705882,2.2597,0
0.34783,0.06000,0.19000,8.38,0.9348,1
0.39130,0.07921,0.18812,9.712871287128714,1.9652,0
0.34783,0.06000,0.20000,9.96,0.4916,1
0.50000,0.09000,0.18000,9.96,3.9002,0
0.33333,0.05825,0.21359,9.922330097087379,0.1645,1
0.63636,0.11000,0.14000,9.81,0.1050,0
0.47826,0.05882,0.18627,9.558823529411764,1.0623,0
0.20833,0.03922,0.21569,9.647058823529411,0.6310,1
0.52174,0.08738,0.19417,9.58252427184466,1.5428,0
0.39130,0.07921,0.19802,9.534653465346535,1.0829,1
0.34783,0.06000,0.20000,9.37,1.4990,1
0.77273,0.11000,0.13000,7.09,0.5107,0
0.60870,0.04854,0.13592,8.990291262135923,0.0549,1
0.63636,0.10000,0.14000,5.67,0.0321,0
0.45455,0.07843,0.19608,9.127450980392156,3.5602,0
0.45455,0.04902,0.19608,9.205882352941176,0.1522,0
0.52174,0.07921,0.16832,8.396039603960396,1.4905,0
0.50000,0.05882,0.14706,8.088235294117647,1.1955,0
0.43478,0.10680,0.18447,7.776699029126213,1.4115,0
0.47826,0.10000,0.19000,7.48,0.0123,1
0.54545,0.08738,0.20388,4.786407766990291,0.0253,0
0.68182,0.09709,0.16505,5.689320388349515,0.1253,1
0.65217,0.12500,0.16346,5.701923076923077,1.7810,0
0.61905,0.10000,0.16000,6.01,0.1869,0
0.47826,0.11881,0.16832,5.693069306930693,2.2253,1
0.61905,0.08738,0.16505,6.145631067961165,0.0357,1
0.52174,0.05941,0.18812,6.811881188118812,0.0603,0
0.61905,0.07000,0.16000,6.94,0.2187,1
0.59091,0.07843,0.15686,6.872549019607843,0.1445,0
0.45455,0.10000,0.19000,7.06,3.0060,1
0.43478,0.05769,0.19231,7.240384615384615,0.0922,1
0.54167,0.10680,0.19417,7.281553398058253,3.1914,0
0.47826,0.05825,0.20388,7.262135922330097,0.0758,0
0.57143,0.09804,0.15686,7.362745098039215,1.4095,0
0.73913,0.08000,0.13000,7.67,0.2705,0
0.59091,0.08824,0.14706,7.735294117647059,0.1520,1
0.85714,0.11881,0.10891,7.712871287128713,0.5203,0
0.43478,0.07843,0.20588,6.7745098039215685,0.1304,1
0.39130,0.05825,0.19417,7.970873786407767,0.1217,1
0.43478,0.03960,0.21782,9.009900990099009,0.1164,1
0.39130,0.06796,0.20388,9.155339805825243,2.7217,1
0.37500,0.08411,0.18692,9.962616822429906,0.1652,0
0.37500,0.07767,0.20388,8.79611650485437,3.9799,0
0.47826,0.04950,0.16832,9.138613861386139,0.0952,1
0.56522,0.07921,0.18812,9.237623762376238,1.3050,0
0.66667,0.08000,0.15000,9.02,0.2540,1
0.68182,0.10891,0.13861,8.950495049504951,0.8172,0
0.47826,0.06796,0.18447,8.233009708737864,3.0604,1
0.37500,0.05714,0.20952,8.0,0.3127,0
0.59091,0.06931,0.15842,7.544554455445544,0.0911,0
0.52174,0.07000,0.21000,7.43,0.9160,0
0.50000,0.09901,0.18812,7.01980198019802,0.7975,1
0.56522,0.08654,0.18269,5.8076923076923075,2.3033,1
0.59091,0.11000,0.17000,5.74,0.2266,0
0.71429,0.19000,0.12000,5.56,2.0597,1
0.85714,0.13000,0.12000,7.7,0.5647,1
0.56522,0.08000,0.16000,7.56,0.0509,1
0.77273,0.11650,0.11650,8.79611650485437,0.1141,1
0.63636,0.04950,0.13861,8.168316831683168,0.1020,0
0.50000,0.06000,0.20000,8.06,0.0471,1
0.72727,0.04854,0.18447,7.699029126213592,0.2914,0
0.37500,0.05941,0.22772,7.603960396039604,2.8866,0
0.66667,0.11000,0.17000,8.19,3.1856,1
0.50000,0.04950,0.18812,8.386138613861386,0.9678,0
0.52174,0.07843,0.17647,7.029411764705882,0.0084,0
0.65217,0.06796,0.18447,8.854368932038835,0.7045,0
0.61905,0.06731,0.15385,8.048076923076923,0.0793,0
0.52174,0.08000,0.21000,9.21,0.0988,0
0.65000,0.06863,0.12745,9.470588235294118,0.1250,0
0.50000,0.04000,0.21000,9.77,0.3729,1
0.47826,0.05882,0.18627,9.833333333333334,0.0732,1
0.30435,0.03960,0.20792,9.861386138613861,3.5593,0
0.77273,0.11538,0.15385,9.961538461538462,3.6055,1
0.43478,0.05882,0.22549,9.911764705882353,1.2345,0
0.34783,0.05882,0.22549,9.784313725490197,0.0257,0
0.72727,0.06931,0.16832,9.396039603960396,0.8575,0
0.56522,0.09709,0.17476,8.980582524271844,0.1150,0
0.43478,0.08000,0.17000,8.65,0.1166,0
0.59091,0.07767,0.17476,7.504854368932039,0.5450,1
0.68182,0.07921,0.12871,7.2772277227722775,0.1044,0
0.71429,0.05941,0.16832,9.069306930693068,0.1628,0
0.43478,0.07692,0.22115,7.3173076923076925,5.4202,0
0.65217,0.13592,0.11650,7.640776699029126,0.0302,0
0.50000,0.07843,0.18627,7.254901960784314,0.0298,0
0.50000,0.07767,0.21359,8.281553398058252,0.1360,0
0.65217,0.08824,0.15686,8.588235294117647,0.1463,1
0.84211,0.08738,0.11650,9.74757281553398,0.1647,0
0.56522,0.11000,0.18000,9.7,0.4846,0
0.56522,0.06931,0.21782,9.445544554455445,2.2022,0
0.26087,0.05941,0.22772,9.871287128712872,4.0378,0
0.56522,0.09615,0.15385,9.923076923076923,0.7766,0
0.52174,0.08654,0.17308,10.0,0.0247,0
0.40909,0.04854,0.20388,10.0,0.0388,1
0.65217,0.10577,0.16346,6.826923076923077,1.9421,1
0.52174,0.07843,0.15686,10.0,0.0861,1
0.60870,0.08911,0.18812,10.0,0.1038,1
0.75000,0.09000,0.11000,10.0,0.0976,1
0.39130,0.04950,0.21782,9.792079207920793,0.2861,1
0.30435,0.03960,0.19802,9.801980198019802,2.0675,0
0.26087,0.04902,0.22549,9.764705882352942,2.6547,0
0.77273,0.11000,0.13000,9.78,0.5108,0
0.16667,0.04000,0.24000,9.78,3.6882,0
0.29167,0.06796,0.21359,9.805825242718447,0.0634,0
0.47619,0.02913,0.17476,9.62135922330097,0.0702,0
0.52174,0.06796,0.18447,8.631067961165048,0.1254,1
0.81818,0.10000,0.14000,9.5,0.2067,1
0.58333,0.05825,0.18447,9.601941747572816,0.0713,0
0.72727,0.07000,0.16000,8.91,0.0737,1
0.52174,0.06863,0.18627,9.254901960784315,0.2776,0
0.34783,0.06796,0.21359,9.145631067961165,2.9109,0
0.71429,0.08824,0.13725,9.0,4.3128,1
0.69565,0.08738,0.14563,8.184466019417476,0.1928,1
0.75000,0.10784,0.11765,8.401960784313726,0.2159,0
0.61905,0.10891,0.16832,8.554455445544555,0.3680,1
0.50000,0.08824,0.19608,8.362745098039216,0.0703,0
0.60870,0.09804,0.15686,7.03921568627451,3.2270,0
0.80952,0.07921,0.12871,8.297029702970297,0.0111,0
0.77273,0.18627,0.12745,5.03921568627451,0.2360,0
0.90476,0.15000,0.11000,3.8,0.0572,1
0.71429,0.12500,0.18269,3.144230769230769,0.2772,0
0.95455,0.21359,0.07767,3.1941747572815533,2.3764,0
0.90909,0.14286,0.11429,3.419047619047619,0.3326,0
0.77273,0.13725,0.15686,4.0,0.6384,1
0.57143,0.13462,0.13462,4.0,0.0292,0
0.85714,0.20388,0.06796,4.0,2.9917,1
0.90000,0.16000,0.10000,4.0,0.3293,0
0.81818,0.15686,0.11765,3.3627450980392157,0.5403,1
0.71429,0.11650,0.14563,3.320388349514563,0.0416,1
0.95000,0.21569,0.07843,3.2549019607843137,2.6358,1
0.78947,0.12000,0.15000,5.5,0.3727,1
0.85714,0.12500,0.11538,3.4038461538461537,0.2856,0
0.90476,0.24272,0.07767,3.4271844660194173,2.1298,1
0.85714,0.24000,0.07000,4.39,0.3899,1
0.85714,0.18269,0.13462,3.548076923076923,1.3928,0
1.00000,0.25490,0.07843,2.0,0.4119,1
1.00000,0.23000,0.11000,2.0,1.5842,0
1.00000,0.28431,0.05882,2.0,0.4164,1
1.00000,0.22772,0.12871,2.0,1.5836,0
0.70000,0.14000,0.11000,4.56,0.7684,1
0.85714,0.22000,0.07000,3.25,0.2577,1
0.66667,0.15534,0.17476,3.4757281553398056,0.9047,0
0.63636,0.11429,0.16190,4.609523809523809,3.0895,1
0.85714,0.13861,0.09901,4.237623762376238,0.2194,1
0.43478,0.06796,0.20388,7.631067961165049,2.3653,1
0.59091,0.08824,0.17647,5.6568627450980395,1.2384,1
0.68182,0.15534,0.11650,5.155339805825243,0.1966,0
0.47826,0.08738,0.20388,5.388349514563107,0.7317,1
0.43478,0.10784,0.19608,5.470588235294118,2.6790,0
0.65217,0.08738,0.13592,5.679611650485437,0.2102,0
0.30435,0.07000,0.21000,6.21,1.0931,0
0.52174,0.12000,0.18000,6.36,0.1964,0
0.41667,0.06796,0.19417,6.466019417475728,0.7307,0
0.60870,0.12621,0.15534,6.475728155339806,2.6895,1
0.65217,0.08738,0.13592,7.281553398058253,0.7401,0
0.50000,0.10000,0.17000,7.45,2.2329,1
0.59091,0.07921,0.12871,6.534653465346534,0.2064,1
0.50000,0.06796,0.18447,6.485436893203883,1.1002,0
0.60870,0.11765,0.16667,6.696078431372549,1.0010,0
0.39130,0.07000,0.20000,6.44,0.6817,0
0.63636,0.10784,0.12745,6.450980392156863,0.6609,1
0.50000,0.10784,0.15686,6.264705882352941,0.1977,1
0.39130,0.08824,0.19608,6.3431372549019605,1.3868,0
0.63636,0.08000,0.15000,6.3,2.2825,0
0.76190,0.08911,0.11881,5.693069306930693,1.0213,1
0.59091,0.13000,0.14000,4.16,0.5252,1
0.68182,0.11000,0.17000,4.21,1.9542,0
0.43478,0.08911,0.17822,9.277227722772277,0.8173,1
0.85714,0.11881,0.11881,4.4950495049504955,0.8608,0
0.71429,0.09901,0.14851,5.138613861386139,1.1925,1
0.65217,0.12745,0.13725,5.568627450980392,0.7226,1
0.54545,0.08000,0.18000,5.59,0.2125,0
0.52174,0.08824,0.17647,5.176470588235294,1.3187,0
0.47826,0.08911,0.16832,5.079207920792079,0.0481,1
0.86364,0.17000,0.12000,3.71,0.4006,0
0.86364,0.15385,0.16346,3.5961538461538463,2.1123,0
0.68182,0.16505,0.14563,3.6019417475728157,0.0735,1
0.76190,0.14423,0.15385,3.894230769230769,0.3046,1
0.80952,0.15534,0.12621,4.0,2.0646,1
0.81818,0.16832,0.11881,4.0,1.5856,0
0.63636,0.10891,0.18812,4.03960396039604,0.0568,0
0.71429,0.13592,0.13592,5.932038834951456,0.4016,0
0.60870,0.12264,0.16981,6.8584905660377355,0.1244,1
0.50000,0.10000,0.18000,4.61,1.2248,1
0.60870,0.10680,0.13592,5.019417475728155,0.3194,0
0.52174,0.10784,0.19608,5.176470588235294,2.2840,0
0.73913,0.09615,0.14423,5.6826923076923075,1.8007,1
0.72727,0.12264,0.16038,5.820754716981132,0.3127,1
0.61905,0.07921,0.16832,5.792079207920792,0.3125,1
0.43478,0.07921,0.19802,5.821782178217822,1.0943,1
0.71429,0.10000,0.16000,5.72,2.1996,1
0.52381,0.04000,0.16000,9.3,0.0373,1
0.71429,0.12381,0.12381,5.704761904761905,0.3078,0
0.59091,0.09804,0.18627,5.735294117647059,1.9103,0
0.34783,0.06000,0.20000,8.12,0.2809,1
0.54545,0.06796,0.16505,7.786407766990291,0.4627,0
0.41667,0.05882,0.21569,7.813725490196078,1.6040,1
0.47826,0.05825,0.18447,8.174757281553399,0.0357,1
0.65217,0.06667,0.15238,8.114285714285714,0.0229,1
0.50000,0.06931,0.17822,8.732673267326733,0.0899,1
0.39130,0.06796,0.20388,8.805825242718447,3.4078,0
0.54545,0.05825,0.18447,8.912621359223301,0.2480,1
0.52174,0.07921,0.19802,8.871287128712872,0.4159,0
0.43478,0.07767,0.17476,9.281553398058252,0.1360,1
0.52174,0.03883,0.18447,9.0,0.5592,0
0.68182,0.03960,0.15842,8.950495049504951,0.0453,1
0.34783,0.06931,0.21782,8.94059405940594,2.0097,1
0.43478,0.06000,0.20000,8.79,4.7539,1
0.43478,0.05941,0.17822,8.782178217821782,0.1250,0
0.52174,0.05769,0.18269,8.817307692307692,0.3754,1
0.52174,0.06863,0.17647,9.215686274509803,0.2669,0
0.34783,0.06931,0.20792,8.742574257425742,0.5715,0
0.50000,0.06796,0.17476,8.854368932038835,0.3032,1
0.39130,0.06863,0.21569,8.96078431372549,0.7574,0
0.68182,0.06796,0.18447,9.019417475728156,0.0148,0
0.41667,0.04950,0.20792,9.792079207920793,0.1043,1
0.43478,0.07921,0.14851,6.297029702970297,3.0218,0
0.50000,0.06931,0.19802,9.554455445544555,0.3511,1
0.59091,0.05941,0.17822,9.524752475247524,0.3069,1
0.47826,0.04950,0.20792,9.485148514851485,4.5475,0
0.56522,0.03883,0.18447,9.58252427184466,0.0230,1
0.56522,0.09901,0.14851,9.574257425742575,0.5452,1
0.47826,0.09804,0.18627,10.0,0.1766,0
0.60870,0.07843,0.16667,8.980392156862745,2.4993,1
0.50000,0.03960,0.20792,10.0,0.4106,0
0.43478,0.04000,0.19000,10.0,0.0083,1
0.54545,0.07767,0.17476,10.0,4.9946,1
0.59091,0.05825,0.14563,10.0,0.1899,1
0.45455,0.04000,0.21000,10.0,2.7175,0
0.60870,0.10476,0.19048,10.0,0.3106,0
0.33333,0.03922,0.23529,10.0,0.2073,0
0.37500,0.06731,0.21154,9.923076923076923,1.0783,0
0.34783,0.04902,0.19608,10.0,0.1327,1
0.43478,0.04950,0.18812,10.0,1.6167,1
0.39130,0.03960,0.20792,9.96039603960396,0.0053,0
0.40909,0.04902,0.19608,8.784313725490197,1.4064,0
